Job #,Borough,House #,Street Name,Block,Lot,Bin #,Job Type,Community - Board,Curb Cut,Fully Permitted,Initial Cost,Proposed Zoning Sqft,Horizontal Enlrgmt,Vertical Enlrgmt,Enlargement SQ Footage,Zoning Dist1,Job Description
123361799,Manhattan,2,HORATIO STREET,616,7501,1067567,A2,102,,2018-03-05,54000.0,0,,,0,C1-6,"RENOVATION OF AN EXISTING APARTMENT UNIT 14R. PAINT WALL,  REPLACE FLOOR ON TOP OF EXISTING FLOOR, AND REPLACE PLUMBING  FIXTURE, REPLACE KITCHEN FIXTURE. NO CHANGE OF USE, OCCUPANCY,  OR EGRESS."
140149462,Manhattan,147,WEST 22ND STREET,798,17,1014794,A2,104,,2014-01-23,85000.0,0,,,0,C6-3A,"INTERIOR MODIFICATION OF EXISTING CLASS A APARTMENTS 8N &amp; 8S, REPLACEMENT OF PLUMBING FIXTURES ON EXISTING ROUGHING IN APARTMENT 8S. NO CHANGE IN USE EGRESS OR OCCUPANCY."
120180197,Manhattan,200,EAST 62ND STREET,1416,2,1043780,A2,108,,2009-12-14,40000.0,0,,,0,C1-9,APARTMENT RENOVATION AT APT #8A. REPLACE WALL AND FLOOR FINISHES. MODIFY EXISTING PLUMBING FIXTURES AND RELATED PIPING AS SHOWN IN PLAN. NO CHANGE IN EGRESS. NO CHANGE IN OCCUPANCY OR USE.
120263455,Manhattan,170,EAST END AVENUE,1584,7501,1087742,A2,108,,2013-11-29,50000.0,0,,,0,R10A,"RENOVATION OF AN EXISTING APARTMENT, APT #18A ON THE 18TH FLOOR.  ARCHITECTURAL WORK.  NO CHANGE OF USE, OCCUPANCY OR EGRESS."
121846930,Manhattan,19,WEST 9TH STREET,573,54,1083515,A2,102,,2014-02-04,59000.0,0,,,0,R6,"REMOVAL OF MINOR NON-BEARING PARTITIONS, NEW MINOR PARTITION FOR RENOVATION OF EXISTING APARTMENT, PLUMBING AS PER PLANS. INSTALL RANGE HOOD EXHAUST AT KITCHEN. NO CHANGE IN USE, OCCUPANCY OR EGRESS UNDER THIS APPLICATION."
121889821,Manhattan,455,EAST 86TH STREET,1566,7501,1073878,A2,108,,2014-01-13,80000.0,0,,,0,R10A,"INTERIOR RENOVATION OF EXISTING APARTMENT. RELOCATION AND REPLACEMENT OF PLUMBING PARTITIONS AS PER PLANS FILED HEREWITH. NO CHANGE IN USE, OCCUPANCY OR EGRESS."
102536338,Manhattan,50,WEST   90 STREET,1203,55,1031583,A2,107,,2003-03-20,55000.0,0,,,0,R7-2,Remodel apartments 3rd floor northwest (front) and south (middle rear). Remove shaft.  Replace east public stair. No change to use egress or occupancy.
121663388,Manhattan,45,1 AVE,444,34,1006132,A2,103,,2014-01-17,44000.0,0,,,0,R7A,"HEREWITH FILE TO RENOVATE EXISTING APARTMENT UNIT #2G INCLUDES REPLACE PLUMBING FIXTURES, G.W.B. WALL, PAINT, K. CABINET, NEW DOORS AND GENERAL CONSTRUCTION. NO CHANGE IN USE, EGRESS, AND OCCUPANCY"
120536161,Manhattan,111,EAST   85 STREET,1514,8,1047928,A2,108,,2011-03-08,66000.0,0,,,0,R10,"RENOVATION OF APARTMENT #29G ON 29TH FLOOR SOUTH, SOME PARTITION CHANGES. NO C HANGE TO USE, EGRESS OR OCCUPANCY."
121891248,Manhattan,500,WEST 111TH STREET,1882,36,1056909,A2,109,,2014-01-24,51000.0,0,,,0,R8,"RENOVATION OF AN EXISTING APARTMENT #6C ON THE 6TH FLOOR. ARCHITECTURAL AND PLUMBING WORK TYPES. ENERGY COMPLIANT. NO CHANGE IN USE, EGRESS, OR OCCUPANCY."
420139184,Queens,112-01,QUEENS BLVD,2264,7501,4312034,A2,406,,2010-09-03,60000.0,0,,,0,R7-1,"COMBINING TWO APARTMENTS INTO ONE IN ACCORDANCE WITH TPPN 3/97; SOME PLUMBING AND PARTITION WORK -PREVIOUSLY DONE UNDER EXPIRED APPLICATION  400375465;  NO CHANGE TO OCCUPANCY, USE OR EGRESS"
120538169,Manhattan,115,CPW,1124,27,1028618,A2,107,,2011-02-28,85000.0,0,,,0,R10A,"INRTERIOR RENOVATION TO APARTMENT 15K LOCATED ON THE 15 FLOOR , REMOVE AND CONSTRUCT PARTITIONS , PREFORM PLUMBING WORK , ALL AS PER PLANS , NO CHANGE IN USE EGREES OR OCCUPANCY."
102537480,Manhattan,55,LIBERTY STREET,64,8,1001084,A2,101,,2001-06-08,81000.0,0,,,0,C5-5,"Interior renovation of an existing apartment.  Partition work, plumbing work and minor mechanical work.  No change of use, occupancy or egress."
102537612,Manhattan,114,WEST   27 STREET,802,52,1015049,A2,105,,2001-07-03,65000.0,0,,,0,M1-6,"Apartment renovation, partition, plumbing A/C ductwork, hung ceiling, new fireplace etc."
120539211,Manhattan,56,7TH AVE.,618,33,1011112,A2,102,,2010-12-22,40000.0,0,,,0,C6-3A,APARTMENT RENOVATION AT APT 12C.REPLACE FLOOR AND WALL FINISHES. REPLACE EXISTING PLUMBING FIXTURES AT EXISTING ROUGHING LOCATION. NO CHANGE IN EGRESS. NO CHANGE IN OCCUPANCY OR USE.
420139861,Queens,42-07,25TH AVENUE,688,44,4011587,A2,401,,2010-04-05,45000.0,0,,,0,R5,"INTERIOR RENOVATION OF BASEMENT AND 1ST FLOOR APARTMENTS WITH ASSOCIATED PLUMBING WORK AS PER PLANS SUBMITTED HEREWITH.  NO CHANGE TO USE, EGRESS, OR OCCUPANCY."
120539710,Manhattan,306,WEST 100TH STREET,1888,76,1057092,A2,107,,2011-03-23,40000.0,0,,,0,R8B,"RENOVATION OF APARTMENT #22 ON 2ND FLOOR INCLUDING MINOR PARTITION WORK, REPLACEMENT AND INSTALLATION OF PLUMBING FIXTURES, FINISHES, NO CHANGE TO USE , EGRESS OR OCCUPANCY."
121872633,Manhattan,860,PARK AVENUE,1392,36,1041828,A2,108,,2015-01-15,55000.0,0,,,0,R10,"RENOVATION OF AN APARTMENT ON THE 7TH FLOOR. ARCHITECTURAL AND PLUBMING WORK. NO CHANGE OF USE, OCCUPANCY OR EGRESS."
121894058,Manhattan,41,5TH AVENUE,568,6,1009252,A2,102,,2014-01-24,50000.0,0,,,0,R10,"FILING FOR GENERAL CONSTRUCTION IN RELATION TO APARTMENT RENOVATIONS. THERE IS NO CHANGE IN USE, EGRESS OR OCCUPANCY UNDER THIS APPLICATION."
102539629,Manhattan,54,WEST   16 STREET,817,85,1015317,A2,105,,2002-10-08,40000.0,0,,,0,,"DEMOLITION AND CONSTRUCTION TO COMBINE TWO APARTMENTS.  NEW BATH PLUMBING FIXTURES ON EXISITNG ROUGHING. REMOVE ONE GAS STOVE AND CAP.  NO CHANGE IN USE, EGRESS OR OCCUPANC"
120546533,Manhattan,425,EAST 63RD STREET,1458,7503,1085200,A2,108,,2011-01-19,85000.0,0,,,0,R8,"COMBINE APARTMENTS E6G AND E6E AS PER TPPN 3/97.  ARCHITECTURAL AND PLUMBING MODIFICATIONS.  NO CHANGE IN USE, EGRESS, OR OCCUPANCY."
140153562,Manhattan,315,EAST 65 STREET,1440,5,1078375,A2,108,,2014-04-02,73000.0,0,,,0,R8B,APPLICATION FILED FOR APARTMENT COMBINATION OF UNIT 6B/6C AS PER DRAWINGS FILED HEREWITH.  PROJECT COMPLIES WITH TPPN 3/97.
102540788,Manhattan,186,EAST   75 STREET,1409,144,1043109,A2,108,,2001-05-18,50000.0,0,,,0,R8B,"Reconfigure apartment interior- install new non-load bearing partitions- relocat e fixtures- no change in use, egress or occupancy."
321734281,Brooklyn,360,FURMAN STREET,245,7501,3393008,A2,302,,2018-10-19,84000.0,0,,,0,M2-1,"ERECT NON LOAD BEARING INTERIOR PARTITIONS ALONG WITH RELATED GENERAL CONSTRUCTION AND PLUMBING WORK RELATED TO THE COMBINATION OF APARTMENT 912 AND 1010. NO CHANGE TO USE, EGRESS OR OCCUPANCY."
120552017,Manhattan,345,WEST 88TH STREET,1250,6,1034004,A2,107,,2011-03-04,60000.0,0,,,0,R8,"INTERIOR RENOVATION TO EXISTING APARTMENT 8F ON THE 8TH FLOOR.  REMOVE AND CONSTRUCT PARTITIONS AND WOOD FLOOR.  INSTALL PLUMBING FIXTURES.  ALL AS PER PLAN.  NO CHANGE IN USE,EGRESS, OR OCCUPANCY."
120551358,Manhattan,2628,BROADWAY,1871,7502,1056465,A2,107,,2011-04-15,78000.0,0,,,0,R8,"COMBINING APARTMENTS 22A &amp; 23A.  PARTITION, PLUMBING, ELECTRICAL, MINOR HVAC, &amp; FINISHING WORK.  NO CHANGE IN USE, EGRESS, OR OCCUPANCY."
121894487,Manhattan,622,WEST 114 STREET,1895,69,1057356,A2,109,,2015-02-06,85000.0,0,,,0,R8,"RENOVATE ENTIRE APARTMENT. REPLACE PLUMBING FIXTURES. NO CHANGE TO USE, EGRESS OR OCCUPANCY."
102542615,Manhattan,227,EAST   81 STREET,1527,13,1048559,A2,108,,2002-01-04,70000.0,0,,,0,R8B,"Legalize renovation of apartments.  No change in egress, use or occupancy."
121901656,Manhattan,20,JONES STREET,590,18,1076790,A1,102,,2014-07-24,55000.0,2055,,,0,R6,"COMBINING TWO APARTMENTS INTO ONE APARTMENT IN AN EXISTING TWO FAMILY RESIDENCE, RESULTING IN A SINGLE FAMILY RESIDENCE. WORK INCLUDES THE REMOVAL AND INSTALLATION OF PARTITIONS AND PLUMBING FIXTURES,INSTALLATION OF DECK AT REAR OF BUILDING, ALL AS PER PLANS HEREWITH SUBMITTED."
121676828,Manhattan,127,WEST 96TH STREET,1851,12,1055893,A2,107,,2013-06-13,80000.0,0,,,0,R9,"GENERAL CONSTRUCTION CONSISTING OF THE REMOVAL OF INTERIOR NON LOAD BEARING PARTITIONS AND RELATED CONSTRUCTION AND PLUMBING MODIFICATIONS AS PER THE PLANS FOR THE COMBINATION OF APARTMENTS 5H &amp; 5J INTO ONE SINGLE APARTMENT DWELLING. NO CHANGE IN USE, EGRESS OR OCCUPANCY."
122459623,Manhattan,275,SOUTH STREET,246,1,1003144,A2,103,,2015-08-07,75000.0,0,,,0,C6-4,"APARTMENT RENOVATIONS TO APARTMENTS 7J, 17J, 18J. PARTITIONS, DOORS, CEILING AND PLUMBING MODIFICATIONS AS PER PLANS FILED HEREWITH. NO CHANGE IN USE, EGRESS OR OCCUPANCY."
121804280,Manhattan,333,E. 52ND ST,1345,16,1039793,A2,106,,2014-04-09,41000.0,0,,,0,R8B,PARTITION AND PLUMBING FOR COMBINING TWO APARTMENTS WITHOUT CHANGING C OF O AS PER TPPN 3/97
121784729,Manhattan,465,WEST 23RD STREET,721,7501,1067979,A2,104,,2014-04-01,40000.0,0,,,0,R8A,"INTERNAL RENOVATION TO APARTMENT 11H  REPLACE EXISTING PLUMBING FIXTURES IN KITCHEN AND BATH AS SHOWN ON DRAWINGS FILED HEREWITH  RELOCATION OF EXISTING NON BEARING WALLS,    NO CHANGE TO USE, EGRESS OR OCCUPANCY"
102543794,Manhattan,12,WEST   18 STREET,819,7501,1015429,A2,105,,2001-05-24,40000.0,0,,,0,M1-6M,"INTERIOR RENOVATION TO EXISTING APARTMENT INCLUDING NEW PLUMBING FIXTURES, MECH VENTILATION, AND REPLACEMENT OF DAMAGED PARTITIONS. NO CHANGE TO USE, OCCUPANCY, OR EGRESS."
120556200,Manhattan,149,WEST 12 STREET,608,60,1078122,A2,102,,2011-01-28,70000.0,0,,,0,R6,"INTERIOR RENOVATION TO EXISTING APARTMENTS 4-5/6.  REMOVE AND INSTALL PARTITIONS AND PLUMBING FIXTURES.  ALL AS PER PLAN.  NO CHANGE IN USE, EGRESS OR OCCUPANCY."
120274185,Manhattan,172,EAST 4TH STREET,431,25,1005761,A2,103,,2010-03-12,53000.0,0,,,0,R7A,"INTERIOR PARTITIONS,PLUMBING WORK IN 7D APARTMENT AS PER PLANS.NO CHANGES IN USE,EGRESS OR OCCUPANCY."
123214404,Manhattan,286,FT WASHINGTON AVE,2142,90,1063492,A2,112,,2018-06-22,75000.0,0,,,0,R8,"PROPOSED RENOVATION OF EXISTING APARTMENT (5D), REPLACE FLOOR AND WALLS, NEW PARTITIONS TO CREATE NEW BEDROOMS, NEW POWDER ROOM, NEW FINISHES IN WALLS AND CEILING. NO CHANGE OF USE, OCCUPANCY OR EGRESS UNDER THIS APPLICATION."
123444718,Manhattan,277,W 150 STREET,2036,19,1060590,A2,110,,2018-04-09,55000.0,0,,,0,R7-2,"INTERIOR RENOVATION OF EXISTING APARTMENT 4 ON FIRST FLOOR ALL AS PER PLANS SUBMITTED. NO CHANGE IN USE EGRESS, OR OCCUPANCY."
102544695,Manhattan,134,EAST   19 STREET,874,53,1017892,A2,106,,2001-08-13,65000.0,0,,,0,LH-1,"Renovation of an existing apartment at the basement, including architectural, plumbing and mechanical changes.  No change is use, egress or occupancy."
102544882,Manhattan,225,CPW,1196,29,1031181,A2,107,,2002-03-05,45000.0,0,,,0,R10A,"COMBINE APARTMENTS 1504 &amp; 1503. INTERIOR  partitions,  plumbing &amp; mechan Remove on kitchen as per plans filed her ewith.  No change in use, egress or occupancy un der this appl."
140749340,Manhattan,420,RIVERSIDE DRIVE,1896,1,1057365,A2,109,,2018-05-21,61000.0,0,,,0,R8,"INTERIOR RENOVATION AT APARTMENT 2D. NO CHANGE TO USE, EGRESS OR OCCUPANCY"
123435844,Manhattan,118,WEST 79TH STREET,1150,37,1030260,A2,107,,2018-10-03,63000.0,0,,,0,R10A,"INTERIOR RENOVATION OF EXISTING APARTMENT 4B AT THE 4TH FLOOR. DEMOLISH AND CONSTRUCT NON-BEARING INTERIOR PARTITIONS. INCLUDES MODIFICATION OF EXISTING PLUMBING SYSTEM. NO CHANGE TO USE, OCCUPANCY OR EGRESS"
121905876,Manhattan,14,EAST 77TH STREET,1391,7501,1041807,A2,108,,2015-11-04,80000.0,0,,,0,R8B,"FILING FOR INTERIOR RENOVATION OF EXISTING APARTMENT WITH ASSOCIATED PLUMBING WORK AS PER PLANS SUBMITTED HEREWITH. NO CHANGE TO USE, EGRESS, OR OCCUPANCY."
320126369,Brooklyn,214,CARLTON AVENUE,2089,40,3058448,A2,302,,2010-05-05,50000.0,0,,,0,R6B,"COMBINATION AND RENOVATION OF APARTMENTS #3 ON THE SECOND FLOOR AND #5 ON THE THIRD FLOOR. ARCHITECTURAL WORK. ALL WORK TO COMPLY WITH TPPN 3/97. NO CHANGE OF USE, OCCUPANCY. CHANGE IN EGRESS."
102546675,Manhattan,40,EAST   62 STREET,1376,7502,1040858,A2,108,,2001-05-17,85000.0,0,,,0,R8B,"Apartment renovation to include construction of new partitions and finishes, modify plumbing as shown on plans submitted herewith.  No change in use, egress or occupancy."
120563559,Manhattan,120,EAST 87 STREET,1515,7502,1047955,A2,108,,2012-01-17,65000.0,0,,,0,C5-1A,"COMBINATION OF APARTMENT R-8G &amp; R-8H, MINOR PARTITIONS,REMOVE KITCHEN, AND PLUMBING WORK, ALL AS PER PLAN. NO CHANGE IN USE EGRESS OR OCCUPANCY."
321722917,Brooklyn,990,PRESIDENT STREET,1188,40,3029703,A2,309,,2018-04-11,40000.0,0,,,0,R6A,"GENERAL CONSTRUCTION TO RENOVATE APARTMENT #6C ON 6TH FLOOR. WORK WILL INCLUDE NEW PARTITIONS AND FINISHES &amp; REPLACEMENT OF PLUMBING FIXTURES WITH NEW. NO CHANGE IN USE, OCCUPANCY, OR EGRESS UNDER THIS FILING."
102546924,Manhattan,230,CENTRAL PARK WEST,1197,29,1031232,A2,107,,2001-07-18,65000.0,0,,,0,,COMBINATION OF APARTMENTS 1C&amp;1D REMOVE ONE KITCHEN AND ASSOCIATED LINES .REMCAP OFF ONE BATHROOM LINE. MINOR PARTITIONS AND PLUMBING WORK
140751014,Manhattan,235,WEST 48TH STREET,1020,5,1076194,A2,105,,2018-04-12,63000.0,0,,,0,C6-5,"RENOVATION OF APARTMENT 21A. ARCHITECTURAL AND PLUMBING WORKS AS PER PLANS. NO CHANGE IN EGRESS, USE OR OCCUPANCY UNDER THIS APPLICATION."
421615274,Queens,66-68,70 STREET,3050,139,4071202,A2,405,,2018-05-09,50000.0,0,,,0,R5B,PROPOSED  RENOVATION OF FIRST FLOOR APARTMENT AND NEW STAIR ON THE SIDE. NO CHANGE IN OCCUPANCY USE OR MEANS OF EGRESS.
120562916,Manhattan,166,EAST 92ND STREET,1520,41,1048307,A2,108,,2011-02-15,50000.0,0,,,0,R8B,"RENOVATION OF EXISTING APARTMENT #2B ON THE 2ND FLOOR.  ARCHITECTURAL AND PLUMBING WORK.  NO CHANGE IN USE, OCCUPANCY, OR EGRESS."
140751112,Manhattan,141,EAST 33RD STREET,889,22,1018494,A2,106,,2018-05-08,85000.0,0,,,0,C1-9,"RENOVATION OF APARTMENTS 9H. ARCHITECTURAL AND PLUMBING WORKS AS PER PLANS. NO CHANGE IN EGRESS, USE OR OCCUPANCY UNDER THIS APPLICATION."
121909658,Manhattan,207,WEST 107 STREET,1879,24,1056654,A2,107,,2014-03-05,78000.0,0,,,0,R8B,"REMODEL APARTMENT 3E ON THE THIRD FLOOR AND APARTMENT 4E ON THE FOURTH FLOOR. NO CHANGE TO USE, EGRESS, OR OCCUPANCY."
120562989,Manhattan,48,PERRY STREET,612,7,1010861,A2,102,,2011-01-11,40000.0,0,,,0,R6,"APARTMENT RENOVATION AT APT #4E. DEMOLISH AND CONSTRUCTION NON LOAD BEARING PARTITIONS, DOORS AND CEILING. NO CHANGE IN EGRESS, USE OR OCCUPANCY."
140157951,Manhattan,113,WEST 95 STREET,1226,125,1032621,A2,107,,2014-06-30,81000.0,0,,,0,R7-2,"REMODEL EXISTING APARTMENTS. NO CHANGE TO USE, EGRESS, OR OCCUPANCY."
140751345,Manhattan,9,CENTRAL PARK NORTH,1594,29,1051397,A2,110,,2018-05-25,62000.0,0,,,0,R8,"MINOR INTERIOR RENOVATION OF EXISTING APARTMENT #46 AS INDICATED ON  THE DRAWINGS FILED HEREIN INCLUDING THE REMOVAL OF NON-LOAD  BEARING PARTITIONS &amp; PLUMBING FIXTURES, INSTALLATION OF NEW  PLUMBING FIXTURES AND FINISHES AS NOTED. NO CHANGE IN USE,  EGRESS OR OCCUPANCY UNDER THIS APPLICATION"
102547674,Manhattan,65,WEST   13 STREET,577,1,1009706,A2,102,,2001-05-24,50000.0,0,,,0,C6-2,"Apartment renovation to include construction of new partitions and finishes, modify plumbing as shown on plans filed herewith.  No change in use, egress or occupancy."
140158317,Manhattan,301,EAST 64 STREET,1439,1,1044689,A2,108,,2014-07-07,80000.0,0,,,0,R8B,COMBINE APARTMENTS 12E AND 12F AND INTERIOR RENOVATIONS AS PER PLANS FILED HEREWITH.APPLICATION UNDER TPPN#3/97.
120568073,Manhattan,300,EAST 6TH STREET,447,8,1006227,A2,103,,2011-02-08,80000.0,0,,,0,R7A,"REMOVAL AND RELOCATION OF EXISTING INTERIOR PARTITIONS WITH FLOOR AND CEILING ADJUSTMENTS FOR SAME AND REMOVAL AND REPLACEMENT OF KITCHEN AND BATHROOM FIXTURES AND APPLIANCES IN APARTMENT ON THE 4TH FLOOR.  NO CHANGE IN OCCUPANCY, USE OR EGRESS."
121873767,Manhattan,1150,PARK AVENUE,1503,38,1047025,A2,108,,2014-04-04,80000.0,0,,,0,R10,"INTERIOR REHAB OF EXISTING APARTMENT, WORK INVOLVES PARTITIONS, FLOORING/CEILING, PLUMBING MODIFICATION AS SHOWN ON PLANS.  NO CHANGE TO USE, EGRESS, OR OCCUPANCY IS INVOLVED UNDER THIS APPLICATION."
102547889,Manhattan,160,EAST   38 STREET,893,41,1019099,A2,106,,2002-03-28,65000.0,0,,,0,C1-9,"Various partition, suspended suspended ceiling and plumbing changes on part of the 28th floor in order to combine Apartments #28B &amp; 28C occupied by Ms. Robyn Asimov.  No change in egress, use or occupancy."
320254791,Brooklyn,469,EAST 98TH STREET,3608,6,3082399,A2,316,,2011-01-20,65000.0,0,,,0,R6,"INTERIOR RENOVATION OF EXISTING APARTMENTS AND STORE AS PER PLANS SUBMITTED INCLUDING BUT NOT LIMITED TO NEW PLUMBING FIXTURES ON EXISTING ROUGHING, NEW TILE, DRYWALL, DOORS, KITCHEN CABINETS AND MISC WORK. NO CHANGE IN USE EGRESS OR OCCUPANCY."
123198743,Manhattan,111,WEST 77 ST,1149,27,1030207,A2,107,,2018-05-04,45000.0,0,,,0,R8B,RENOVATE EXISTING BASEMENT APARTMENT.  INSTALL CONVENIENCE STAIR TO ACCESSORY RECREATION ROOM. NO CHANGE TO USE EGRESS OR OCCUPANCY UNDER THIS APPLICATION
120277182,Manhattan,205,EAST 63RD STREET,1418,1,1043861,A2,108,,2010-03-23,71000.0,0,,,0,C1-9,"COMBINATION OF AOARTMENTS 12A &amp; 12B INTO ONE APARTMENT.REMOVE KITCHEN FIXTURES IN APT. 12A AND CAP LINES. INTERIOR PARTITION AND PLUMBING CHANGES. NO CHANGE IN USE, EGRESS OR OCCUPANCY."
321163450,Brooklyn,274,DEAN STREET,197,19,3001432,A2,302,,2015-11-02,67000.0,0,,,0,R6,"RENOVATE EXISTING APARTMENT 4 ON SECOND FLOOR, MINOR PARTITION AND PLUMBING WORK AS PER PLANS.NO CHANGE IN USE, EGRESS OR OCCUPANCY."
121911404,Manhattan,531,E 81 ST,1578,17,1078721,A2,108,,2015-09-02,50000.0,0,,,0,R8B,"INTERIOR RENOVATION TO EXISTING APARTMENTS. WORK TO REPLACE GYP. BD. AND FLOOR &amp; DOORS. NO CHANGE IN USE, EGRESS AND OCCUPANCY."
121904699,Manhattan,580,WEST END AVENUE,1236,1,1033288,A2,107,,2014-10-01,82000.0,0,,,0,R10A,"RENOVATION TO APARTMENT 7 - KITCHEN, PANTRY, SERVICE HALL &amp; CLOSET - PLUMBING FIXTURES, CABINETRY, A/C SLEEVE &amp; FINISHES."
121912644,Manhattan,880,5TH AVENUE,1384,1,1041291,A2,108,,2015-06-09,60000.0,0,,,0,R10,"HEREWITH FILED FOR HVAC SYSTEM IN GROUND FLOOR SUPER APARTMENT. NO CHANGE TO USE, EGRESS OR OCCUPANCY."
123390874,Manhattan,190,RIVERSIDE DRIVE,1251,7501,1034093,A2,107,,2018-04-02,65000.0,0,,,0,R10A,"FILING HEREWITH FOR THE INSTALLATION OF HVAC EQUIPMENT IN APARTMENT 4C.  NO CHANGE IN USE, EGRESS OR OCCUPANCY."
220468651,Bronx,502,EAST 189TH STREET,3058,19,2011775,A2,206,,2015-07-14,45000.0,0,,,0,R6,RELOCATE 30 EXISTING METER BARS FROM 30 APARTMENTS FLOORS 1 THRU 5 TO CELLAR.
102550142,Manhattan,475,PARK AVENUE,1312,69,1036921,A2,105,,2001-06-20,60000.0,0,,,0,C5-3,"General renovation of an existing apartment, including partition work, minor plumbing and HVAC work as per plans filed herewith.  There will be no change to use, egress or occupancy under this application."
102550311,Manhattan,65,CPW,1119,29,1028230,A2,107,,2001-09-26,50000.0,0,,,0,R10,"Renovation of existing apartment.  No change of use, egress or occupancy under this application."
121914090,Manhattan,54,WEST 82ND STREET,1195,53,1031147,A2,107,,2014-04-03,75000.0,0,,,0,R8B,"MODIFICATION TO INTERIOR PARTITIONS ALONG WITH RELATED PLUMBING WORK RELATED TO THE RENOVATION OF APARTMENT #2. NO CHANGE TO USE, EGRESS OR OCCUPANCY."
120571381,Manhattan,410,WEST   24 STREET,721,7501,1077236,A2,104,,2011-02-23,52000.0,0,,,0,R8A,"RENOVATION OF EXISTING APARTMENT. NEW KITCHEN AND PLUMBING FIXTURES. NEW CABIN ETRY AND FINISHES. NO CHANGE IN USE, OCCUPANCY OR EGRESS. ALL WORK TO COMPLY W ITH LL 58/87."
121907446,Manhattan,111,4TH AVENUE,556,44,1008977,A2,103,,2014-04-11,85000.0,0,,,0,C6-1,"INTERIOR RENOVATION OF AN EXISTING APARTMENT #5D. WORK INCLUDE NON-STRUCTURAL DEMOLITION, GENERAL CONSTRUCTION AND PLUMBING MODIFICATION. NO CHANGE TO USE, EGRESS OR OCCUPANCY."
121907749,Manhattan,150,WEST END AVENUE,1158,7503,1070703,A2,107,,2014-05-12,83000.0,0,,,0,R8,"RENOVATION AND COMBINATION OF EXISTING APARTMENTS 9J &amp; 9K/L ON THE 9TH FLOOR. WORK INCLUDES GENERAL CONSTRUCTION, REMOVAL &amp; INSTALLATION OF INTERIOR NON-LOAD BEARING PARTITIONS AND RELATED FINISHES, AND PLUMBING MODIFICATIONS AS PER PLANS FILED HEREWITH."
102550482,Manhattan,44,WEST   77 STREET,1129,55,1028821,A2,107,,2001-11-15,60000.0,0,,,0,R10-,RENOVATION OF AN EXISTING RESIDENTIAL APARTMENT. JOB TO INCLUDE PARTITIONS WINDO W REPLACEMENT AND MINOR HVAC AND PLUMBING THERE WILL BE NO CHANGE TO USE EGRESS OR OCCUPANCY UNDER THIS APPLICATION
121916105,Manhattan,206,RIVINGTON STREET,344,72,1004106,A2,103,,2015-03-24,50000.0,0,,,0,R7A,"GENERAL CONSTRUCTION ASSOCIATED WITH APARTMENT RENOVATIONS. NO CHANGE IN OCCUPANCY, USE OR EGRESS."
320127000,Brooklyn,4901,14TH AVENUE,5643,6,3137775,A2,312,,2010-05-18,65000.0,0,,,0,R6,PROPOSED TO DO INTERIOR RENOVATION AT 6TH FLOOR APARTMENTS E AND F TO RESTORE TO LEGAL CONDITION.
102551800,Manhattan,1,5 AVENUE,550,22,1008847,A2,102,,2001-08-15,80000.0,0,,,0,R10,"General Construction associated with combination of apartments 20 A &amp; C as per Technical Policy and Procedure Notice 3/97.  No change in occupancy, use or egress."
121918274,Manhattan,348,EAST 15TH STREET,921,39,1020406,A2,106,,2014-02-07,40000.0,0,,,0,R8A,"WE RESPECTFULLY WISH TO RENOVATE APARTMENT # 15 ON THE 4TH FLOOR AS PER PLANS. NEW PARTITION WORK , NEW CLOSETS NEW FLOORING.  WE ARE REPLACING ALL PLUMBING FIXTURES ON EXISTING ROUGHING AS PER PLANS.    NO CHANGE IN USE,EGRESS OR OCCUPANCY."
102552499,Manhattan,22,WOOSTER STREET,229,20,1077456,A2,102,,2001-10-09,40000.0,0,,,0,M1-5B,"Renovation of an existing apartment.  Work to include architectural and plumbing modifications as per plans filed herewith.  There will be no change to use, egress or occupancy."
220643515,Bronx,2315,UNIVERSITY AVE,3218,54,2014744,A2,207,,2018-07-10,65000.0,0,,,0,R7-1,INTERIOR RENOVATION OF AN EXISTING APARTMENT.
120577624,Manhattan,35,WEST 92 STREET,1206,17,1031635,A2,107,,2011-04-01,65000.0,0,,,0,R7-2,"INTERIOR RENOVATION OF AN EXISTING APARTMENT PH-D ON THE PENTHOUSE LEVEL. ARCHITECTURAL,MECHANICAL, AND PLUMBING WORK ONLY.  NO CHANGE OF USE, OCCUPANCY OR EGRESS UNDER THIS APPLIACTION."
120577802,Manhattan,44,AVENUE B,399,35,1004996,A2,103,,2011-04-04,43000.0,0,,,0,R7A,"RENOVATION OF EXISTING APARTMENT 5D ON FIFTH FLOOR,PARTITION AND PLUMBING WORK.PROVIDE NEW METAL LADDER FROM APT.TO ROOF,NEW SKYLIGHTS,NEW ROOF DECK AS PER PLANS.NO CHANGE IN USE,EGRESS OR OCCUPANCY."
122467320,Manhattan,23,EAST 22ND STREET,851,7505,1087769,A2,105,,2016-11-09,66000.0,0,,,0,C6-4M,"WORK ON APARTMENT TH2 IN FLOOR 4, 5, AND 6 OF SOUTH TOWER. REMOVAL OF NONSTRUCTURAL PARTITIONS AND CABINETRY. INSTALLATION OF CUSTOM CABINETRY. NEW BATHROOM FINISHES AND FIXTURES. NO CHANGE OF OCCUPANCY, EGRESS, USE, OR ZONING."
102553586,Manhattan,65,WEST   13 STREET,577,1,1009706,A2,102,,2001-06-18,60000.0,0,,,0,C6-2,"Apartment renovation to inlcude construction of new partitions and finishes, modify plumbing as shown on plans submitted herewith.  No change in use, egress or occupancy."
